Дата,Цена
2025-07-25 00:00:00+00:00,83.6
2025-07-26 00:00:00+00:00,83.46
2025-07-27 00:00:00+00:00,83.3
2025-07-28 00:00:00+00:00,79.59
2025-07-29 00:00:00+00:00,78.72
2025-07-30 00:00:00+00:00,78.19
2025-07-31 00:00:00+00:00,77.77
2025-08-01 00:00:00+00:00,76.68
2025-08-04 00:00:00+00:00,76.62
2025-08-05 00:00:00+00:00,78.85
2025-08-06 00:00:00+00:00,79.6
2025-08-07 00:00:00+00:00,79.6
2025-08-08 00:00:00+00:00,80.53
2025-08-11 00:00:00+00:00,79.52
2025-08-12 00:00:00+00:00,79.38
2025-08-13 00:00:00+00:00,78.98
2025-08-14 00:00:00+00:00,80.28
2025-08-15 00:00:00+00:00,80.28
2025-08-16 00:00:00+00:00,79.0
2025-08-17 00:00:00+00:00,78.88
2025-08-18 00:00:00+00:00,80.1
2025-08-19 00:00:00+00:00,79.51
2025-08-20 00:00:00+00:00,77.99
2025-08-21 00:00:00+00:00,76.63
2025-08-22 00:00:00+00:00,76.98
2025-08-23 00:00:00+00:00,77.03
2025-08-24 00:00:00+00:00,76.93
2025-08-25 00:00:00+00:00,76.32
2025-08-26 00:00:00+00:00,76.4
2025-08-27 00:00:00+00:00,76.55
2025-08-28 00:00:00+00:00,75.9
2025-08-29 00:00:00+00:00,75.15
2025-08-30 00:00:00+00:00,75.04
2025-08-31 00:00:00+00:00,75.14
2025-09-01 00:00:00+00:00,74.79
2025-09-02 00:00:00+00:00,74.02
2025-09-03 00:00:00+00:00,75.13
2025-09-04 00:00:00+00:00,75.74
2025-09-05 00:00:00+00:00,75.5
2025-09-06 00:00:00+00:00,75.64
2025-09-07 00:00:00+00:00,75.68
2025-09-08 00:00:00+00:00,75.23
2025-09-09 00:00:00+00:00,74.97
2025-09-10 00:00:00+00:00,74.1
2025-09-11 00:00:00+00:00,77.86
2025-09-12 00:00:00+00:00,75.86
2025-09-13 00:00:00+00:00,76.0
2025-09-14 00:00:00+00:00,76.38
2025-09-15 00:00:00+00:00,74.11
2025-09-16 00:00:00+00:00,72.97
2025-09-17 00:00:00+00:00,72.09
2025-09-18 00:00:00+00:00,71.83
2025-09-19 00:00:00+00:00,71.54
2025-09-22 00:00:00+00:00,70.94
2025-09-23 00:00:00+00:00,70.25
2025-09-24 00:00:00+00:00,70.78
2025-09-25 00:00:00+00:00,69.97
2025-09-26 00:00:00+00:00,69.19
2025-09-27 00:00:00+00:00,69.01
2025-09-28 00:00:00+00:00,69.0
2025-09-29 00:00:00+00:00,68.2
2025-09-30 00:00:00+00:00,68.16
2025-10-01 00:00:00+00:00,67.96
2025-10-02 00:00:00+00:00,67.49
2025-10-03 00:00:00+00:00,66.6
2025-10-04 00:00:00+00:00,65.99
2025-10-05 00:00:00+00:00,66.48
2025-10-06 00:00:00+00:00,67.52
2025-10-07 00:00:00+00:00,68.7
2025-10-08 00:00:00+00:00,66.04
2025-10-09 00:00:00+00:00,67.8
2025-10-10 00:00:00+00:00,67.0
2025-10-11 00:00:00+00:00,66.78
2025-10-12 00:00:00+00:00,67.03
2025-10-13 00:00:00+00:00,67.98
2025-10-14 00:00:00+00:00,67.25
2025-10-15 00:00:00+00:00,67.53
2025-10-16 00:00:00+00:00,71.24
2025-10-17 00:00:00+00:00,70.38
2025-10-18 00:00:00+00:00,71.42
2025-10-19 00:00:00+00:00,70.81
2025-10-20 00:00:00+00:00,70.69
2025-10-21 00:00:00+00:00,68.08
2025-10-22 00:00:00+00:00,67.13
2025-10-23 00:00:00+00:00,67.98
2025-10-24 00:00:00+00:00,67.28
2025-10-27 00:00:00+00:00,66.08
2025-10-28 00:00:00+00:00,68.1
2025-10-29 00:00:00+00:00,67.83
2025-10-30 00:00:00+00:00,68.82
2025-10-31 00:00:00+00:00,68.02
2025-11-01 00:00:00+00:00,68.25
2025-11-03 00:00:00+00:00,68.66
2025-11-05 00:00:00+00:00,69.41
2025-11-06 00:00:00+00:00,69.63
2025-11-07 00:00:00+00:00,69.89
2025-11-08 00:00:00+00:00,69.96
2025-11-09 00:00:00+00:00,70.15
2025-11-10 00:00:00+00:00,69.96
2025-11-11 00:00:00+00:00,70.21
2025-11-12 00:00:00+00:00,69.25
2025-11-13 00:00:00+00:00,69.18
2025-11-14 00:00:00+00:00,68.64
2025-11-15 00:00:00+00:00,68.72
2025-11-16 00:00:00+00:00,68.71
2025-11-17 00:00:00+00:00,68.49
2025-11-18 00:00:00+00:00,69.02
2025-11-19 00:00:00+00:00,69.9
2025-11-20 00:00:00+00:00,71.86
2025-11-21 00:00:00+00:00,71.16
2025-11-24 00:00:00+00:00,71.29
2025-11-25 00:00:00+00:00,72.04
2025-11-26 00:00:00+00:00,71.5
2025-11-27 00:00:00+00:00,70.51
2025-11-28 00:00:00+00:00,72.85
2025-11-29 00:00:00+00:00,72.88
2025-11-30 00:00:00+00:00,74.1
2025-12-01 00:00:00+00:00,72.47
2025-12-02 00:00:00+00:00,71.96
2025-12-03 00:00:00+00:00,71.87
2025-12-04 00:00:00+00:00,72.16
2025-12-05 00:00:00+00:00,73.17
2025-12-08 00:00:00+00:00,72.22
2025-12-09 00:00:00+00:00,72.87
2025-12-10 00:00:00+00:00,72.68
2025-12-11 00:00:00+00:00,72.9
2025-12-12 00:00:00+00:00,71.62
2025-12-13 00:00:00+00:00,72.07
2025-12-14 00:00:00+00:00,71.52
2025-12-15 00:00:00+00:00,71.85
2025-12-16 00:00:00+00:00,72.1
2025-12-17 00:00:00+00:00,72.0
2025-12-18 00:00:00+00:00,73.32
2025-12-19 00:00:00+00:00,73.07
2025-12-20 00:00:00+00:00,73.12
2025-12-21 00:00:00+00:00,73.08
2025-12-22 00:00:00+00:00,71.19
2025-12-23 00:00:00+00:00,71.88
2025-12-24 00:00:00+00:00,71.6
2025-12-25 00:00:00+00:00,71.4
2025-12-26 00:00:00+00:00,72.92
2025-12-27 00:00:00+00:00,72.95
2025-12-28 00:00:00+00:00,72.92
2025-12-29 00:00:00+00:00,72.17
2025-12-30 00:00:00+00:00,72.22
2026-01-05 00:00:00+00:00,71.55
2026-01-06 00:00:00+00:00,71.5
2026-01-08 00:00:00+00:00,71.07
2026-01-09 00:00:00+00:00,71.22
2026-01-12 00:00:00+00:00,71.34
2026-01-13 00:00:00+00:00,71.16
2026-01-14 00:00:00+00:00,70.91
2026-01-15 00:00:00+00:00,71.13
2026-01-16 00:00:00+00:00,71.98
2026-01-17 00:00:00+00:00,72.05
2026-01-18 00:00:00+00:00,72.09
2026-01-19 00:00:00+00:00,71.91
2026-01-20 00:00:00+00:00,71.85
2026-01-21 00:00:00+00:00,72.72
2026-01-22 00:00:00+00:00,72.82
2026-01-23 00:00:00+00:00,73.12
2026-01-24 00:00:00+00:00,72.94
2026-01-25 00:00:00+00:00,73.14
2026-01-26 00:00:00+00:00,72.29
2026-01-27 00:00:00+00:00,72.92
2026-01-28 00:00:00+00:00,73.28
2026-01-29 00:00:00+00:00,77.75
2026-01-30 00:00:00+00:00,77.47
2026-01-31 00:00:00+00:00,77.62
2026-02-01 00:00:00+00:00,79.06
2026-02-02 00:00:00+00:00,82.25
2026-02-03 00:00:00+00:00,81.37
2026-02-04 00:00:00+00:00,82.26
2026-02-05 00:00:00+00:00,81.27
2026-02-06 00:00:00+00:00,83.2
2026-02-07 00:00:00+00:00,84.54
2026-02-08 00:00:00+00:00,85.065
2026-02-09 00:00:00+00:00,82.615
2026-02-10 00:00:00+00:00,83.48
2026-02-11 00:00:00+00:00,83.9
2026-02-12 00:00:00+00:00,83.965
2026-02-13 00:00:00+00:00,87.62
2026-02-16 00:00:00+00:00,87.795
2026-02-17 00:00:00+00:00,89.4
2026-02-18 00:00:00+00:00,87.375
2026-02-19 00:00:00+00:00,85.51
2026-02-20 00:00:00+00:00,88.88
2026-02-21 00:00:00+00:00,88.445
2026-02-22 00:00:00+00:00,88.595
2026-02-23 00:00:00+00:00,88.51
2026-02-24 00:00:00+00:00,87.38
2026-02-25 00:00:00+00:00,88.1
2026-02-26 00:00:00+00:00,87.32
2026-02-27 00:00:00+00:00,86.925
2026-02-28 00:00:00+00:00,86.255
2026-03-01 00:00:00+00:00,86.2
2026-03-02 00:00:00+00:00,85.045
2026-03-03 00:00:00+00:00,84.3
2026-03-04 00:00:00+00:00,83.8
2026-03-05 00:00:00+00:00,85.93
2026-03-06 00:00:00+00:00,86.02
2026-03-09 00:00:00+00:00,86.07
2026-03-10 00:00:00+00:00,85.51
2026-03-11 00:00:00+00:00,85.9
2026-03-12 00:00:00+00:00,85.69
2026-03-13 00:00:00+00:00,86.2
2026-03-14 00:00:00+00:00,86.355
2026-03-15 00:00:00+00:00,86.475
2026-03-16 00:00:00+00:00,86.45
2026-03-17 00:00:00+00:00,86.445
2026-03-18 00:00:00+00:00,86.445
2026-03-19 00:00:00+00:00,85.965
2026-03-20 00:00:00+00:00,85.905
2026-03-23 00:00:00+00:00,85.17
2026-03-24 00:00:00+00:00,85.56
2026-03-25 00:00:00+00:00,86.78
2026-03-26 00:00:00+00:00,84.52
2026-03-27 00:00:00+00:00,82.995
2026-03-28 00:00:00+00:00,82.92
2026-03-29 00:00:00+00:00,83.32
2026-03-30 00:00:00+00:00,83.39
2026-03-31 00:00:00+00:00,86.045
2026-04-01 00:00:00+00:00,88.135
2026-04-02 00:00:00+00:00,89.91
2026-04-03 00:00:00+00:00,91.66
2026-04-04 00:00:00+00:00,92.505
2026-04-05 00:00:00+00:00,91.3
2026-04-06 00:00:00+00:00,90.81
2026-04-07 00:00:00+00:00,91.15
2026-04-08 00:00:00+00:00,90.93
2026-04-09 00:00:00+00:00,90.145
2026-04-10 00:00:00+00:00,90.4
2026-04-11 00:00:00+00:00,90.8
2026-04-12 00:00:00+00:00,90.84
2026-04-13 00:00:00+00:00,91.955
2026-04-14 00:00:00+00:00,91.93
2026-04-15 00:00:00+00:00,93.75
2026-04-16 00:00:00+00:00,95.135
2026-04-17 00:00:00+00:00,95.405
2026-04-18 00:00:00+00:00,95.69
2026-04-19 00:00:00+00:00,95.845
2026-04-20 00:00:00+00:00,98.1
2026-04-21 00:00:00+00:00,95.81
2026-04-22 00:00:00+00:00,95.37
2026-04-23 00:00:00+00:00,94.02
2026-04-24 00:00:00+00:00,94.24
