Дата,Цена
2024-12-06 00:00:00+00:00,259.8
2024-12-09 00:00:00+00:00,265.8
2024-12-10 00:00:00+00:00,251.6
2024-12-11 00:00:00+00:00,256.2
2024-12-12 00:00:00+00:00,248.2
2024-12-13 00:00:00+00:00,250.4
2024-12-16 00:00:00+00:00,239.8
2024-12-17 00:00:00+00:00,237.8
2024-12-18 00:00:00+00:00,247.6
2024-12-19 00:00:00+00:00,248.4
2024-12-20 00:00:00+00:00,292.8
2024-12-23 00:00:00+00:00,290.2
2024-12-24 00:00:00+00:00,284.2
2024-12-25 00:00:00+00:00,297.2
2024-12-26 00:00:00+00:00,288.0
2024-12-27 00:00:00+00:00,293.2
2024-12-28 00:00:00+00:00,295.2
2024-12-30 00:00:00+00:00,312.4
2025-01-03 00:00:00+00:00,303.4
2025-01-06 00:00:00+00:00,300.2
2025-01-08 00:00:00+00:00,312.6
2025-01-09 00:00:00+00:00,298.6
2025-01-10 00:00:00+00:00,310.4
2025-01-13 00:00:00+00:00,305.0
2025-01-14 00:00:00+00:00,309.6
2025-01-15 00:00:00+00:00,338.6
2025-01-16 00:00:00+00:00,337.6
2025-01-17 00:00:00+00:00,350.8
2025-01-20 00:00:00+00:00,342.6
2025-01-21 00:00:00+00:00,338.2
2025-01-22 00:00:00+00:00,346.6
2025-01-23 00:00:00+00:00,353.4
2025-01-24 00:00:00+00:00,350.2
2025-01-27 00:00:00+00:00,339.6
2025-01-28 00:00:00+00:00,342.0
2025-01-29 00:00:00+00:00,339.0
2025-01-30 00:00:00+00:00,341.0
2025-01-31 00:00:00+00:00,335.0
2025-02-03 00:00:00+00:00,322.4
2025-02-04 00:00:00+00:00,307.7
2025-02-05 00:00:00+00:00,316.0
2025-02-06 00:00:00+00:00,312.0
2025-02-07 00:00:00+00:00,303.0
2025-02-10 00:00:00+00:00,307.7
2025-02-11 00:00:00+00:00,317.4
2025-02-12 00:00:00+00:00,329.0
2025-02-13 00:00:00+00:00,325.8
2025-02-14 00:00:00+00:00,319.0
2025-02-17 00:00:00+00:00,334.2
2025-02-18 00:00:00+00:00,322.4
2025-02-19 00:00:00+00:00,327.4
2025-02-20 00:00:00+00:00,330.0
2025-02-21 00:00:00+00:00,329.6
2025-02-24 00:00:00+00:00,340.2
2025-02-25 00:00:00+00:00,353.1
2025-02-26 00:00:00+00:00,334.9
2025-02-27 00:00:00+00:00,330.8
2025-02-28 00:00:00+00:00,333.6
2025-03-01 00:00:00+00:00,334.9
2025-03-02 00:00:00+00:00,333.5
2025-03-03 00:00:00+00:00,321.2
2025-03-04 00:00:00+00:00,336.8
2025-03-05 00:00:00+00:00,333.4
2025-03-06 00:00:00+00:00,332.1
2025-03-07 00:00:00+00:00,330.3
2025-03-10 00:00:00+00:00,326.9
2025-03-11 00:00:00+00:00,327.0
2025-03-12 00:00:00+00:00,321.8
2025-03-13 00:00:00+00:00,322.6
2025-03-14 00:00:00+00:00,327.9
2025-03-15 00:00:00+00:00,327.4
2025-03-16 00:00:00+00:00,331.2
2025-03-17 00:00:00+00:00,334.0
2025-03-18 00:00:00+00:00,326.8
2025-03-19 00:00:00+00:00,328.1
2025-03-20 00:00:00+00:00,301.5
2025-03-21 00:00:00+00:00,294.4
2025-03-24 00:00:00+00:00,284.5
2025-03-25 00:00:00+00:00,291.8
2025-03-26 00:00:00+00:00,286.1
2025-03-27 00:00:00+00:00,282.0
2025-03-28 00:00:00+00:00,280.4
2025-03-29 00:00:00+00:00,274.2
2025-03-30 00:00:00+00:00,273.5
2025-03-31 00:00:00+00:00,282.0
2025-04-01 00:00:00+00:00,274.5
2025-04-02 00:00:00+00:00,281.7
2025-04-03 00:00:00+00:00,279.1
2025-04-04 00:00:00+00:00,263.4
2025-04-05 00:00:00+00:00,263.1
2025-04-06 00:00:00+00:00,268.3
2025-04-07 00:00:00+00:00,257.1
2025-04-08 00:00:00+00:00,241.0
2025-04-09 00:00:00+00:00,251.7
2025-04-10 00:00:00+00:00,247.9
2025-04-11 00:00:00+00:00,252.1
2025-04-12 00:00:00+00:00,254.6
2025-04-13 00:00:00+00:00,256.8
2025-04-14 00:00:00+00:00,250.1
2025-04-15 00:00:00+00:00,246.7
2025-04-16 00:00:00+00:00,251.9
2025-04-17 00:00:00+00:00,254.1
2025-04-18 00:00:00+00:00,248.3
2025-04-21 00:00:00+00:00,255.3
2025-04-22 00:00:00+00:00,274.4
2025-04-23 00:00:00+00:00,272.5
2025-04-24 00:00:00+00:00,272.8
2025-04-25 00:00:00+00:00,283.6
2025-04-26 00:00:00+00:00,282.8
2025-04-27 00:00:00+00:00,283.6
2025-04-28 00:00:00+00:00,272.9
2025-04-29 00:00:00+00:00,263.8
2025-04-30 00:00:00+00:00,268.4
2025-05-02 00:00:00+00:00,252.6
2025-05-03 00:00:00+00:00,254.5
2025-05-04 00:00:00+00:00,255.4
2025-05-05 00:00:00+00:00,252.7
2025-05-06 00:00:00+00:00,257.0
2025-05-07 00:00:00+00:00,255.9
2025-05-08 00:00:00+00:00,256.8
2025-05-10 00:00:00+00:00,256.8
2025-05-11 00:00:00+00:00,258.7
2025-05-12 00:00:00+00:00,267.6
2025-05-13 00:00:00+00:00,264.2
2025-05-14 00:00:00+00:00,260.4
2025-05-15 00:00:00+00:00,257.8
2025-05-16 00:00:00+00:00,258.8
2025-05-17 00:00:00+00:00,263.5
2025-05-18 00:00:00+00:00,265.0
2025-05-19 00:00:00+00:00,260.3
2025-05-20 00:00:00+00:00,257.7
2025-05-21 00:00:00+00:00,253.9
2025-05-22 00:00:00+00:00,251.8
2025-05-23 00:00:00+00:00,250.0
2025-05-26 00:00:00+00:00,241.7
2025-05-27 00:00:00+00:00,256.7
2025-05-28 00:00:00+00:00,262.4
2025-05-29 00:00:00+00:00,257.1
2025-05-30 00:00:00+00:00,260.8
2025-05-31 00:00:00+00:00,261.5
2025-06-01 00:00:00+00:00,253.0
2025-06-02 00:00:00+00:00,262.4
2025-06-03 00:00:00+00:00,278.0
2025-06-04 00:00:00+00:00,281.9
2025-06-05 00:00:00+00:00,284.8
2025-06-06 00:00:00+00:00,273.7
2025-06-07 00:00:00+00:00,275.8
2025-06-08 00:00:00+00:00,272.4
2025-06-09 00:00:00+00:00,272.7
2025-06-10 00:00:00+00:00,271.4
2025-06-11 00:00:00+00:00,258.5
2025-06-13 00:00:00+00:00,257.6
2025-06-14 00:00:00+00:00,259.6
2025-06-15 00:00:00+00:00,260.1
2025-06-16 00:00:00+00:00,256.6
2025-06-17 00:00:00+00:00,262.7
2025-06-18 00:00:00+00:00,266.8
2025-06-19 00:00:00+00:00,264.6
2025-06-20 00:00:00+00:00,258.1
2025-06-23 00:00:00+00:00,253.4
2025-06-24 00:00:00+00:00,271.0
2025-06-25 00:00:00+00:00,268.7
2025-06-26 00:00:00+00:00,269.0
2025-06-27 00:00:00+00:00,268.1
2025-06-28 00:00:00+00:00,268.7
2025-06-29 00:00:00+00:00,269.1
2025-06-30 00:00:00+00:00,280.0
2025-07-01 00:00:00+00:00,281.7
2025-07-02 00:00:00+00:00,288.8
2025-07-03 00:00:00+00:00,293.0
2025-07-04 00:00:00+00:00,289.7
2025-07-05 00:00:00+00:00,288.5
2025-07-06 00:00:00+00:00,287.4
2025-07-07 00:00:00+00:00,284.0
2023-07-10 00:00:00+00:00,616.0
2023-07-11 00:00:00+00:00,622.8
2023-07-12 00:00:00+00:00,628.6
2023-07-13 00:00:00+00:00,640.6
2023-07-14 00:00:00+00:00,661.4
2023-07-17 00:00:00+00:00,684.6
2023-07-18 00:00:00+00:00,676.8
2023-07-19 00:00:00+00:00,669.2
2023-07-20 00:00:00+00:00,658.6
2023-07-21 00:00:00+00:00,671.4
2023-07-24 00:00:00+00:00,681.6
2023-07-25 00:00:00+00:00,679.8
2023-07-26 00:00:00+00:00,676.2
2023-07-27 00:00:00+00:00,697.4
2023-07-28 00:00:00+00:00,721.4
2023-07-31 00:00:00+00:00,716.6
2023-08-01 00:00:00+00:00,729.6
2023-08-02 00:00:00+00:00,723.0
2023-08-03 00:00:00+00:00,747.8
2023-08-04 00:00:00+00:00,729.8
2023-08-07 00:00:00+00:00,721.8
2023-08-08 00:00:00+00:00,731.0
2023-08-09 00:00:00+00:00,782.0
2023-08-10 00:00:00+00:00,761.6
2023-08-11 00:00:00+00:00,772.2
2023-08-14 00:00:00+00:00,734.4
2023-08-15 00:00:00+00:00,737.8
2023-08-16 00:00:00+00:00,709.8
2023-08-17 00:00:00+00:00,719.8
2023-08-18 00:00:00+00:00,724.4
2023-08-21 00:00:00+00:00,754.6
2023-08-22 00:00:00+00:00,743.0
2023-08-23 00:00:00+00:00,712.4
2023-08-24 00:00:00+00:00,730.2
2023-08-25 00:00:00+00:00,725.0
2023-08-28 00:00:00+00:00,735.0
2023-08-29 00:00:00+00:00,729.0
2023-08-30 00:00:00+00:00,730.0
2023-08-31 00:00:00+00:00,746.6
2023-09-01 00:00:00+00:00,740.4
2023-09-04 00:00:00+00:00,769.6
2023-09-05 00:00:00+00:00,761.4
2023-09-06 00:00:00+00:00,748.2
2023-09-07 00:00:00+00:00,730.2
2023-09-08 00:00:00+00:00,717.6
2023-09-11 00:00:00+00:00,663.0
2023-09-12 00:00:00+00:00,682.8
2023-09-13 00:00:00+00:00,645.0
2023-09-14 00:00:00+00:00,640.8
2023-09-15 00:00:00+00:00,645.2
2023-09-18 00:00:00+00:00,666.0
2023-10-20 00:00:00+00:00,619.6
2023-10-23 00:00:00+00:00,619.6
2023-10-24 00:00:00+00:00,611.0
2023-10-25 00:00:00+00:00,595.2
2023-10-26 00:00:00+00:00,590.2
2023-10-27 00:00:00+00:00,578.0
2023-10-30 00:00:00+00:00,589.8
2023-10-31 00:00:00+00:00,577.8
2023-11-01 00:00:00+00:00,586.0
2023-11-02 00:00:00+00:00,587.4
2023-11-03 00:00:00+00:00,615.6
2023-11-06 00:00:00+00:00,632.4
2023-11-07 00:00:00+00:00,630.0
2023-11-08 00:00:00+00:00,617.6
2023-11-09 00:00:00+00:00,604.4
2023-11-10 00:00:00+00:00,593.0
2023-11-13 00:00:00+00:00,608.0
2023-11-14 00:00:00+00:00,598.2
2023-11-15 00:00:00+00:00,607.0
2023-11-16 00:00:00+00:00,604.0
2023-11-17 00:00:00+00:00,614.8
2023-11-20 00:00:00+00:00,628.8
2023-11-21 00:00:00+00:00,636.4
2023-11-22 00:00:00+00:00,639.2
2023-11-23 00:00:00+00:00,627.8
2023-11-24 00:00:00+00:00,626.2
2023-11-27 00:00:00+00:00,613.6
2023-11-28 00:00:00+00:00,631.0
2023-11-29 00:00:00+00:00,625.8
2023-11-30 00:00:00+00:00,613.4
2023-12-01 00:00:00+00:00,602.4
2023-12-04 00:00:00+00:00,595.4
2023-12-05 00:00:00+00:00,601.4
2023-12-06 00:00:00+00:00,582.4
2023-12-07 00:00:00+00:00,580.0
2023-12-08 00:00:00+00:00,573.6
2023-12-11 00:00:00+00:00,539.8
2023-12-12 00:00:00+00:00,534.4
2023-12-13 00:00:00+00:00,554.8
2023-12-14 00:00:00+00:00,545.0
2023-12-15 00:00:00+00:00,566.8
2023-12-18 00:00:00+00:00,583.0
2023-12-19 00:00:00+00:00,578.0
2023-12-20 00:00:00+00:00,576.2
2023-12-21 00:00:00+00:00,563.6
2023-12-22 00:00:00+00:00,565.4
2023-12-25 00:00:00+00:00,563.0
2023-12-26 00:00:00+00:00,553.2
2023-12-27 00:00:00+00:00,553.4
2023-12-28 00:00:00+00:00,564.0
2023-12-29 00:00:00+00:00,556.4
2024-01-03 00:00:00+00:00,568.8
2024-01-04 00:00:00+00:00,584.0
2024-01-05 00:00:00+00:00,579.4
2024-01-08 00:00:00+00:00,590.6
2024-01-09 00:00:00+00:00,626.8
2024-01-10 00:00:00+00:00,622.4
2024-01-11 00:00:00+00:00,627.0
2024-01-12 00:00:00+00:00,640.0
2024-01-15 00:00:00+00:00,642.8
2024-01-16 00:00:00+00:00,635.0
2024-01-17 00:00:00+00:00,637.4
2024-01-18 00:00:00+00:00,628.4
2024-01-19 00:00:00+00:00,635.4
2024-01-22 00:00:00+00:00,662.4
2024-01-23 00:00:00+00:00,655.8
2024-01-24 00:00:00+00:00,654.0
2024-01-25 00:00:00+00:00,667.2
2024-01-26 00:00:00+00:00,675.8
2024-01-29 00:00:00+00:00,677.2
2024-01-30 00:00:00+00:00,676.8
2024-01-31 00:00:00+00:00,695.4
2024-02-01 00:00:00+00:00,685.8
2024-02-02 00:00:00+00:00,677.2
2024-02-05 00:00:00+00:00,673.8
2024-02-06 00:00:00+00:00,681.0
2024-02-07 00:00:00+00:00,666.8
2024-02-08 00:00:00+00:00,661.2
2024-02-09 00:00:00+00:00,658.8
2024-02-12 00:00:00+00:00,671.8
2024-02-13 00:00:00+00:00,690.2
2024-02-14 00:00:00+00:00,682.0
2024-02-15 00:00:00+00:00,674.2
2024-02-16 00:00:00+00:00,660.0
2024-02-19 00:00:00+00:00,660.4
2024-02-20 00:00:00+00:00,644.6
2024-02-21 00:00:00+00:00,639.0
2024-02-22 00:00:00+00:00,640.4
2024-02-26 00:00:00+00:00,659.4
2024-02-27 00:00:00+00:00,649.0
2024-02-28 00:00:00+00:00,641.4
2024-02-29 00:00:00+00:00,652.6
2024-03-01 00:00:00+00:00,657.4
2024-03-04 00:00:00+00:00,660.0
2024-03-05 00:00:00+00:00,658.4
2024-03-06 00:00:00+00:00,652.8
2024-03-07 00:00:00+00:00,655.0
2024-03-11 00:00:00+00:00,654.4
2024-03-12 00:00:00+00:00,647.8
2024-03-13 00:00:00+00:00,643.0
2024-03-14 00:00:00+00:00,633.4
2024-03-15 00:00:00+00:00,629.8
2024-03-18 00:00:00+00:00,644.0
2024-03-19 00:00:00+00:00,632.2
2024-03-20 00:00:00+00:00,627.4
2024-03-21 00:00:00+00:00,630.6
2024-03-22 00:00:00+00:00,605.0
2024-03-25 00:00:00+00:00,607.6
2024-03-26 00:00:00+00:00,618.0
2024-03-27 00:00:00+00:00,614.4
2024-03-28 00:00:00+00:00,608.6
2024-03-29 00:00:00+00:00,609.8
2024-04-01 00:00:00+00:00,618.0
2024-04-02 00:00:00+00:00,614.8
2024-04-03 00:00:00+00:00,635.2
2024-04-04 00:00:00+00:00,619.4
2024-04-05 00:00:00+00:00,608.6
2024-04-08 00:00:00+00:00,607.6
2024-04-09 00:00:00+00:00,604.2
2024-04-10 00:00:00+00:00,604.6
2024-04-11 00:00:00+00:00,599.2
2024-04-12 00:00:00+00:00,608.0
2024-04-15 00:00:00+00:00,609.0
2024-04-16 00:00:00+00:00,608.4
2024-04-17 00:00:00+00:00,606.0
2024-04-18 00:00:00+00:00,603.0
2024-04-19 00:00:00+00:00,601.0
2024-04-22 00:00:00+00:00,607.8
2024-04-23 00:00:00+00:00,599.8
2024-04-24 00:00:00+00:00,594.8
2024-04-25 00:00:00+00:00,602.4
2024-04-26 00:00:00+00:00,595.2
2024-04-27 00:00:00+00:00,587.2
2024-04-29 00:00:00+00:00,584.8
2024-04-30 00:00:00+00:00,577.8
2024-05-02 00:00:00+00:00,578.0
2024-05-03 00:00:00+00:00,585.8
2024-05-06 00:00:00+00:00,571.6
2024-05-07 00:00:00+00:00,578.2
2024-05-08 00:00:00+00:00,576.8
2024-05-10 00:00:00+00:00,574.8
2024-05-13 00:00:00+00:00,577.6
2024-05-14 00:00:00+00:00,603.6
2024-05-15 00:00:00+00:00,616.4
2024-05-16 00:00:00+00:00,613.0
2024-05-17 00:00:00+00:00,634.0
2024-05-20 00:00:00+00:00,625.0
2024-05-21 00:00:00+00:00,611.4
2024-05-22 00:00:00+00:00,603.4
2024-05-23 00:00:00+00:00,613.6
2024-05-24 00:00:00+00:00,581.2
2024-05-27 00:00:00+00:00,563.8
2024-05-28 00:00:00+00:00,570.0
2024-05-29 00:00:00+00:00,572.0
2024-05-30 00:00:00+00:00,559.2
2024-05-31 00:00:00+00:00,555.4
2024-06-03 00:00:00+00:00,562.6
2024-06-04 00:00:00+00:00,562.4
2024-06-05 00:00:00+00:00,556.8
2024-06-06 00:00:00+00:00,556.8
2024-06-07 00:00:00+00:00,563.2
2024-06-10 00:00:00+00:00,559.8
2024-06-11 00:00:00+00:00,554.0
2024-06-13 00:00:00+00:00,549.4
2024-06-14 00:00:00+00:00,554.8
2024-06-17 00:00:00+00:00,546.0
2024-06-18 00:00:00+00:00,528.4
2024-06-19 00:00:00+00:00,502.0
2024-06-20 00:00:00+00:00,522.8
2024-06-21 00:00:00+00:00,510.8
2024-06-24 00:00:00+00:00,500.6
2024-06-25 00:00:00+00:00,512.8
2024-06-26 00:00:00+00:00,517.2
2024-06-27 00:00:00+00:00,510.8
2024-06-28 00:00:00+00:00,502.6
2024-07-01 00:00:00+00:00,512.8
2024-07-02 00:00:00+00:00,523.4
2024-07-03 00:00:00+00:00,508.6
2024-07-04 00:00:00+00:00,498.2
2024-07-05 00:00:00+00:00,488.6
2022-07-08 00:00:00+00:00,328.8
2022-07-11 00:00:00+00:00,323.0
2022-07-12 00:00:00+00:00,319.8
2022-07-13 00:00:00+00:00,307.8
2022-07-14 00:00:00+00:00,300.8
2022-07-15 00:00:00+00:00,307.6
2022-07-18 00:00:00+00:00,322.2
2022-07-19 00:00:00+00:00,319.6
2022-07-20 00:00:00+00:00,315.8
2022-07-21 00:00:00+00:00,311.4
2022-07-22 00:00:00+00:00,318.2
2022-07-25 00:00:00+00:00,360.2
2022-07-26 00:00:00+00:00,410.0
2022-07-27 00:00:00+00:00,400.0
2022-07-28 00:00:00+00:00,414.4
2022-07-29 00:00:00+00:00,409.0
2022-08-01 00:00:00+00:00,391.0
2022-08-02 00:00:00+00:00,365.6
2022-08-03 00:00:00+00:00,402.4
2022-08-04 00:00:00+00:00,413.8
2022-08-05 00:00:00+00:00,387.6
2022-08-08 00:00:00+00:00,411.8
2022-08-09 00:00:00+00:00,444.0
2022-08-10 00:00:00+00:00,461.0
2022-08-11 00:00:00+00:00,407.0
2022-08-12 00:00:00+00:00,418.0
2022-08-15 00:00:00+00:00,411.0
2022-08-16 00:00:00+00:00,413.8
2022-08-17 00:00:00+00:00,419.6
2022-08-18 00:00:00+00:00,416.2
2022-08-19 00:00:00+00:00,414.4
2022-08-22 00:00:00+00:00,421.8
2022-08-23 00:00:00+00:00,447.8
2022-08-24 00:00:00+00:00,429.0
2022-08-25 00:00:00+00:00,433.2
2022-08-26 00:00:00+00:00,436.8
2022-08-29 00:00:00+00:00,433.0
2022-08-30 00:00:00+00:00,429.2
2022-08-31 00:00:00+00:00,428.0
2022-09-01 00:00:00+00:00,422.0
2022-09-02 00:00:00+00:00,419.6
2022-09-05 00:00:00+00:00,431.6
2022-09-06 00:00:00+00:00,418.0
2022-09-07 00:00:00+00:00,422.0
2022-09-08 00:00:00+00:00,423.0
2022-09-09 00:00:00+00:00,437.0
2022-09-12 00:00:00+00:00,468.0
2022-09-13 00:00:00+00:00,461.8
2022-09-14 00:00:00+00:00,464.8
2022-09-15 00:00:00+00:00,484.6
2022-09-16 00:00:00+00:00,510.0
2022-09-19 00:00:00+00:00,550.2
2022-09-20 00:00:00+00:00,493.0
2022-09-21 00:00:00+00:00,447.6
2022-09-22 00:00:00+00:00,469.6
2022-09-23 00:00:00+00:00,419.8
2022-09-26 00:00:00+00:00,330.2
2022-09-27 00:00:00+00:00,375.4
2022-09-28 00:00:00+00:00,362.0
2022-09-29 00:00:00+00:00,356.0
2022-09-30 00:00:00+00:00,363.2
2022-10-03 00:00:00+00:00,392.2
2022-10-04 00:00:00+00:00,390.4
2022-10-05 00:00:00+00:00,390.0
2022-10-06 00:00:00+00:00,386.4
2022-10-07 00:00:00+00:00,360.8
2022-10-10 00:00:00+00:00,382.4
2022-10-11 00:00:00+00:00,403.4
2022-10-12 00:00:00+00:00,427.6
2022-10-13 00:00:00+00:00,440.0
2022-10-14 00:00:00+00:00,439.0
2022-10-17 00:00:00+00:00,455.2
2022-10-18 00:00:00+00:00,429.2
2022-10-19 00:00:00+00:00,436.0
2022-10-20 00:00:00+00:00,435.0
2022-10-21 00:00:00+00:00,440.6
2022-10-24 00:00:00+00:00,437.6
2022-10-25 00:00:00+00:00,448.2
2022-10-26 00:00:00+00:00,450.2
2022-10-27 00:00:00+00:00,446.2
2022-10-28 00:00:00+00:00,446.4
2022-10-31 00:00:00+00:00,453.0
2022-11-01 00:00:00+00:00,468.8
2022-11-02 00:00:00+00:00,449.6
2022-11-03 00:00:00+00:00,455.4
2022-11-07 00:00:00+00:00,469.8
2022-11-08 00:00:00+00:00,476.2
2022-11-09 00:00:00+00:00,464.0
2022-11-10 00:00:00+00:00,502.4
2022-11-11 00:00:00+00:00,499.8
2022-11-14 00:00:00+00:00,521.0
2022-11-15 00:00:00+00:00,497.8
2022-11-16 00:00:00+00:00,508.0
2022-11-17 00:00:00+00:00,505.2
2022-11-18 00:00:00+00:00,502.4
2022-11-21 00:00:00+00:00,489.8
2022-11-22 00:00:00+00:00,501.2
2022-11-23 00:00:00+00:00,505.6
2022-11-24 00:00:00+00:00,506.6
2022-11-25 00:00:00+00:00,498.8
2022-11-28 00:00:00+00:00,495.8
2022-11-29 00:00:00+00:00,499.4
2022-11-30 00:00:00+00:00,506.4
2022-12-01 00:00:00+00:00,501.8
2022-12-02 00:00:00+00:00,496.6
2022-12-05 00:00:00+00:00,498.2
2022-12-06 00:00:00+00:00,487.8
2022-12-07 00:00:00+00:00,484.6
2022-12-08 00:00:00+00:00,474.4
2022-12-09 00:00:00+00:00,471.2
2022-12-12 00:00:00+00:00,468.2
2022-12-13 00:00:00+00:00,463.6
2022-12-14 00:00:00+00:00,443.0
2022-12-15 00:00:00+00:00,441.2
2022-12-16 00:00:00+00:00,442.6
2022-12-19 00:00:00+00:00,433.4
2022-12-20 00:00:00+00:00,449.4
2022-12-21 00:00:00+00:00,440.0
2022-12-22 00:00:00+00:00,460.8
2022-12-23 00:00:00+00:00,451.0
2022-12-26 00:00:00+00:00,452.6
2022-12-27 00:00:00+00:00,453.2
2022-12-28 00:00:00+00:00,440.6
2022-12-29 00:00:00+00:00,441.6
2022-12-30 00:00:00+00:00,437.0
2023-01-03 00:00:00+00:00,446.8
2023-01-04 00:00:00+00:00,451.2
2023-01-05 00:00:00+00:00,450.6
2023-01-06 00:00:00+00:00,446.6
2023-01-09 00:00:00+00:00,451.0
2023-01-10 00:00:00+00:00,449.8
2023-01-11 00:00:00+00:00,462.8
2023-01-12 00:00:00+00:00,469.4
2023-01-13 00:00:00+00:00,473.4
2023-01-16 00:00:00+00:00,489.8
2023-01-17 00:00:00+00:00,474.2
2023-01-18 00:00:00+00:00,476.8
2023-01-19 00:00:00+00:00,467.6
2023-01-20 00:00:00+00:00,468.2
2023-01-23 00:00:00+00:00,482.0
2023-01-24 00:00:00+00:00,474.4
2023-01-25 00:00:00+00:00,478.4
2023-01-26 00:00:00+00:00,476.2
2023-01-27 00:00:00+00:00,475.0
2023-01-30 00:00:00+00:00,482.2
2023-01-31 00:00:00+00:00,488.2
2023-02-01 00:00:00+00:00,488.8
2023-02-02 00:00:00+00:00,492.0
2023-02-03 00:00:00+00:00,485.2
2023-02-06 00:00:00+00:00,493.4
2023-02-07 00:00:00+00:00,490.8
